"ARTIST_NAME","ARTIST_URL","SONG_NAME","SONG_URL","LYRICS"
"que.","https://www.azlyrics.com/q/que.html","time","https://www.azlyrics.com/lyrics/que/time.html",", time. that's something you can't get back, it's precious, it's of the essence, your bitch said she wanted to fuck, i told her i ain't have time, counting this money taking up too much of my time, use it wisely, you never know when your time going to be out, you dig?, i ain't got time to fuck no bitches, i ain't got time to go on no dates, i ain't got time to be out here tricking, i ain't got time cause time don't wait, i ain't got time to nickel and dime, i ain't got time to get no sleep, i ain't got time to waste my time, i ain't got time to drag my feet, i ain't got time, i ain't got time, i ain't got time, i ain't got no time, i ain't got no mother fucking time, to be getting caught with nicks and dimes, i ain't got time, i ain't got time, i ain't got time, i ain't got no time, i ain't got no mother fucking time, to be out here playing, wasting no time, just left new york, i was in time square, cooling on broadway, for the first time, i wasn't even there for a whole day, okay, i would have spent a full day, but i didn't have time, it was straight from the airport, right to the plug, doing business over lunch, wasn't no playtime, then right back to the airport, at the gate, had your bitch on facetime, might pop molly, make time move forward, might sip lean so the time move slower, my bitch mad, i ain't got time for it, only time i see her is through this new tom ford's, i've got a short temper, full of bull shit, i can't keep calm, any second i could go off, like a ticking time bomb, young rich nigga, made a milli off of swiping, back for the first time, had the world going nuts, on one line, one time for the real niggas, two times for the drug dealers, three times for the trill niggas, four times for the young niggas, and i've got five shots for you dumb niggas, once upon a time in a hood near you, a nigga hit a lick in a drop near you, trying to duck one time, get on mighty rearview, i'm gonna tell you one time about que, i've got a short temper, full of bull shit, i can't keep calm, any second i could go off, like a ticking time bomb, your time is up now, thank you kindly, let me get right here, appreciate it, que!"
"que.","https://www.azlyrics.com/q/que.html","too much","https://www.azlyrics.com/lyrics/que/toomuch.html",", my main bitch and my side bitch mad at me, i could give two fucks, bout to pour me up some easter pink, i need two cups, roll up dope, say "i smoke too much", hold up, ho you don't smoke enough, fall back ho you can't go with us, yeah you bad, but ho so what?, too much, stackin' up dough, i got too much, too much, fuckin' up ho, do too much, too much, stuntin' on life, do too much, too much, they say a young nigga do too much, they say a young nigga do way too much, roll dope, get high, and don't say too much, stackin' up dough they say i made too much, got a get money gut, like i ate too much, i'm gone, roll one up and get blown, both of my bitches, they know what's really goin' on, i guess that's why they both pissed at me, they call theyselves tryna play tricks on me, one bitch wanna post pics of me, man, the other one say i act differently, well, i can get too fucked, all i need it two cups, we go along with two sluts, i don't really want too much, my main bitch and my side bitch mad at me, i could give two fucks, bout to pour me up some easter pink, i need two cups, roll up dope, say "i smoke too much", hold up, ho you don't smoke enough, fall back ho you can't go with us, yeah you bad, but ho so what?, too much, stackin' up dough, i got too much, too much, fuckin' up ho, do too much, too much, stuntin' on life, do too much, too much, they say a young nigga do too much, took a bitch out the first night it took her two months, pockets lookin' fatter than a tumor, roll for chris, blue dolphin, you bitches be eatin' school lunch, these g star jeans? they too much, shoes with the wings they too much, my versace frames they too much, any damn thing i do too much, i be bumpin' so much, i be drinkin' so much, that don't mean shit, i still smack a bitch if i'm sober, i just met the bitch but i crashed the bitch like i knew her, i don't wet the club, unless they pay us to show up, my main bitch and my side bitch mad at me, i could give two fucks, bout to pour me up some easter pink, i need two cups, roll up dope, say "i smoke too much", hold up, ho you don't smoke enough, fall back ho you can't go with us, yeah you bad, but ho so what?, too much, stackin' up dough, i got too much, too much, fuckin' up ho, do too much, too much, stuntin' on life, do too much, too much, they say a young nigga do too much, probably bout to have a threesome, they say i do it too much, it's probably bout be another hit, fuckin' up a nigga bitch, doin' too much, and i don't even drink lean, but a nigga sippin' two cups, cause she just got 'em done, and her booty next, is she doin' too much?, i came in with a thug, gave a stripper love, then i threw too much, say that she can hang, her and her girls, then the bitch threw up, man, i must've ate too much, when i come up when i stayed too much, all the girls that i love say i play too much, life full of sin, can never pray too much, my main bitch and my side bitch mad at me, i could give two fucks, bout to pour me up some easter pink, i need two cups, roll up dope, say "i smoke too much", hold up, ho you don't smoke enough, fall back ho you can't go with us, yeah you bad, but ho so what?, too much, stackin' up dough, i got too much, too much, fuckin' up ho, do too much, too much, stuntin' on life, do too much, too much, they say a young nigga do too much"
"que.","https://www.azlyrics.com/q/que.html","og bobby johnson (remix)","https://www.azlyrics.com/lyrics/que/ogbobbyjohnsonremix.html",", word on the street i'm a suspect, hangin' with the killers in the projects, potato on the barrel keep quiet, catch a nigga slippin' from behind, o.g. bobby johnson!, o.g. bobby johnson!, o.g. bobby johnson!, o.g. bobby johnson!, i'm still hanging with them killers and them convicts, push start, no key, don't need a locksmith, pop shit, split your top lift, top stick, still knock a nigga right up out that rocksmith, o.g. bobby johnson - catch a nigga slipping while he joggin', tater on the end of the ruger, bottom of the stick, hangin' out there, mr. cooper, word on the street i just signed here a thief, your partner got him stealing radios every week, told you once jealousy, that's a bitch nigga trait, better keep the grass cut, so you can watch out for the snakes, jumped out of bed with a bitch, right hand on my heat, left hand on my dick, seasalt, he robbed than a motherfucker, og bobby johnson? nah, nigga, never love him, og lb city is the town, run up, get gunned down, nigga, we don't fuck around, ask ray-ray, jay-jay and kay-kay, shot a nigga in the daytime with the ak, nigga ain't even on the run, get loose, turn stick, quick tip, bang mine with the deuce, what it do?, all my niggas is realer, but bobby johnson is a bonafide killer, mama was a ho, step-daddy was a dealer, yellow brick motherfucking bitch purse stealer, never, nigga, better raise up, dip my stick, nigga, when i blaze up, a's up, k's up, i'm from the dub where the homies say trey's up, i am cripping with the niggas in the projects, goin' down where the homie sell the bomb at, and don't get caught out of bounds, we get touchdown, shut down, nigga get cut down, real game, kill game, bobby johnson, that's my motherfucking real name, deuce, just got off a call with the homie gino, that's my manager, he be really boosting my ego, said "you crack, nigga, and every line is a kilo"', i said "stop playing, stop drinking the clicquot", stay out them bars, nigga, but really i could kill them with these bars, nigga, really give them stars, nigga, i chips on the tooth like nas, nigga, make me spit cold verses too, all these odd niggas, but 50 my favorite rapper, he got shot, 8 bullets like leroy and then he got hot, i feel bad, i met 'premo before he got knocked, cop 4 jackets right out of my pop spot, that ferg apparel, this life will lay down, cee-lo with grown ups stacking a burrough, i can talk about my life, but that ain't the hour, rather shabba ranks with a skank and skeet in her mouth, my daddy in heaven, i try to keep him smilin', and take his little brother out to eat italian, that's my big uncle t ferg, used to be wildin', but now he getting rapper money, he should be proud of him, i got a thing for dark skin and big booties, just got into model girls, some slim cuties, i'll fuck ya industry bitches, say i did it, piece of pie, but industry bitches really with it, sha-shabba ranks, sha-sha-shabba ranks, trying to hop a model chick, probably tyra banks, put the potato on the hammer, let it bang, cause i'm og bobby johnson, a$ap mob be the gang, og like it's south central, nigga had a brick in a rental, since i ain't dead or in jail from it, put my life in this instrumental, like i'm straight out of compton, see my boys in the hood, we a menace, it's a problem, nigga only know about a kilogram, old school, i could just kill a man, kids running up to my old school, get a hundred dollars from the dealer man, i ain't gotta lie in my music, give you game, teach you how to use it, if he ain't trying to help you come up, leave his broke ass suck a new dick, my numbers don't lie when the feds taking score, cellphone in my name, that's it, nothing more, 458 in the driveway, niggas can't see me on the highway, got the house sitting on the water, pulling up looking like somali's, i heard one time from a rich nigga, these niggas' hoes like a bitch nigga, like the last song on my album, stay the fuck away from a snitch nigga,"
"que.","https://www.azlyrics.com/q/que.html","intro","https://www.azlyrics.com/lyrics/que/intro657758.html","ok. now, this is just the beginning of a motherfucking rap cause i kept my mouth closed for too long. talk to 'em, i done kept it real from the jump, nigga, took a lot of shit and kept my mouth closed, just know you're playing with the right one, fuck around and kill your whole household, ever since a nigga dropped out and slept on, old ass rappers like some dope that was stepped on, put a topic on the table, see who really merkin', and check these niggas pockets, see who really hurtin', niggas love to flex, but be dumb as a bitch, put him on the spot and make him read, watch how he stutterin' shit, your favorite rapper talk that trap shit, but never speak numbers, now that's the shit that raise a red flag and make a nigga wonder, aye it's the sixth man, i feel like manu ginobili, i put a show on for the fans like i'm playing at the garden, put two and two together, now you tell me who should be starting, i'm not a rapper, i just took a break from hooping, right now, i'm getting paid to talk shit and fuck the groupies, while them same hating niggas somewhere looking goofy, me while i'm busy getting rich and gaining weight, hundred dollar plates, eating for the times we never ate, with some bitches on the way and umbrellas in my drink, getting and my hair, nigga"
"que.","https://www.azlyrics.com/q/que.html","uno dos tres","https://www.azlyrics.com/lyrics/que/unodostres.html","pull up in a fisker, in some house shoes and some sweats, extra ones for the strippers, watch me throw em' on her flesh, nigga i'm a pimp, i've got hoes like johnny depp, on the count of three, watch me take off like a jet, like, uno, dos, tres, uno, dos, tres, uno, dos, tres, uno, dos, tres, nigga i'm a pimp, i've got hoes like johnny depp, ain't no need to take my pic, like uno, dos, tres, pull up in that fisker, drop the top like rossy reynolds, i've got bad bitches with me, popping molly like they're skittles, extra ones for the strippers, watch me throw em' on her knickers, word on the street, you're a rat like stuart little, rich nigga pull up in some debo house shoes and some sweats, black tee, bank roll, and some new designer specs, these cavalli young nigga, ain't no motherfucking guess, nigga i'm a pimp, i've got hoes like johnny depp, on the count of three, watch your bitch leave here with me, half a bird for a feature, want a verse? pay the fee, you ain't getting money, lil' nigga, don't you even speak, young nigga, old money in a new 2k14, pull up in a fisker, in some house shoes and some sweats, extra ones for the strippers, watch me throw em' on her flesh, nigga i'm a pimp, i've got hoes like johnny depp, on the count of three, watch me take off like a jet, like, uno, dos, tres, uno, dos, tres, uno, dos, tres, uno, dos, tres, nigga i'm a pimp, i've got hoes like johnny depp, ain't no need to take my pic, like uno, dos, tres, extra ones for the strippers, watch me throw em' on her coochie, these is louis, young nigga, ain't no motherfuckin' coogi, aw, maynes a'int the same, prices, country-ass trueys, in a mulsanne, switchin' lanes, whippin it like a dually, this a foreign, not a honda, in your club, with some contraband, all my niggas rich, take the money, make a fan, far from broke, fuck is you sayin', pull up like the ku klux klan, momma said i'm looking sleepy, that's cus i've been popping xans, young nigga running with a bankroll, paint a whole face like makeove, chasin' that cat tryna get to the gold, like the end of the mufuckin' rainbow, i got cash on my mind like a tumor, i'm on point like my name freddy kruger, chanel belt matching my pumas, you know i'm plugged with the killers and the boosters, pull up in a fisker, in some house shoes and some sweats, extra ones for the strippers, watch me throw em' on her flesh, nigga i'm a pimp, i've got hoes like johnny depp, on the count of three, watch me take off like a jet, like, uno, dos, tres, uno, dos, tres, uno, dos, tres, uno, dos, tres, nigga i'm a pimp, i've got hoes like johnny depp, ain't no need to take my pic, like uno, dos, tres"
"que.","https://www.azlyrics.com/q/que.html","all y'all","https://www.azlyrics.com/lyrics/que/allyall.html","nigga flexin' but i know you pussy, hatin' on me but i know you lookin', acting like a bitch, know you shouldn't, i wish you would but i know you wouldn't, fuck all y'all y'all, all y'all y'all y'all y'all, all y'all y'all, all y'all y'all, what?, fuck all y'all y'all, all y'all y'all y'all y'all, all y'all y'all, all y'all y'all y'all, fuck y'all, these niggas salty and they know i know it, be pillow talking but they don't know i know it, be sneak dissin' and they don't know i know it, but i don't give a shit cause i'm young and rich and i know they know it, niggas talk shit like hoes, niggas that's supposed to be bros, they said bitches ain't loyal, nah niggas ain't loyal, they be quick to switch up like clothes, it ain't the nigga with money that change, it's the people that's around him, when you down, niggas never hit you up, but when you up, niggas always wanna down ya, niggas love to talk cash shit when they really broke, always actin' like they got it but they know they don't, love to flex for these bitches, can't lift a weight, swearin' up and down that they'll bust, but won't bust a grape, nigga flexin' but i know you pussy, hatin' on me but i know you lookin', acting like a bitch, know you shouldn't, i wish you would but i know you wouldn't, fuck all y'all y'all, all y'all y'all y'all y'all, all y'all y'all, all y'all y'all, what?, fuck all y'all y'all, all y'all y'all y'all y'all, all y'all y'all, all y'all y'all y'all, fuck y'all, niggas be hatin' hard and they know i know it, be leasing cars and they don't know i know it, be wifin' bitches that they know they hoes even though they know it, buying fake gold and they don't even know it, same niggas supposed to be ya dog, be they same nigga actin' like a fraud, always pushing that loyal shit but turn around tryna talk to ya broad, always pushing that real shit but they'll snitch before they take that charge, i don't trust these niggas, man what's up with these niggas, fuck these niggas, we ball, niggas always wanna hit the club and wanna get in free, always wanna valet when they shit on e, niggas always wanna try and compete, and always end up going broke tryna shit on me, nigga flexin' but i know you pussy, hatin' on me but i know you lookin', acting like a bitch, know you shouldn't, i wish you would but i know you wouldn't, fuck all y'all y'all, all y'all y'all y'all y'all, all y'all y'all, all y'all y'all, what?, fuck all y'all y'all, all y'all y'all y'all y'all, all y'all y'all, all y'all y'all y'all, fuck y'all"
"que.","https://www.azlyrics.com/q/que.html","rich problems","https://www.azlyrics.com/lyrics/que/richproblems.html","i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, if i keep shittin' on you, i apologize, niggas ain't eatin' like its ramadan, bitches in my entourage, all flavors like haagen-dazs, hit you with the carbine 9 if you play with the parmesan, ballin' so hard jump the scrimmage line, closet like a mothafuckin' finish line, garage open, shit look like a enterprise, rich nigga still eatin' noodles when its dinner time, i just found a 100 in my pants pocket, never carry cash cause it don't fit in my damn wallet, got an "f" in school, but i made an "a" for flashy, whatchu make a year, that's what i gotta pay for taxes, i got problems you don't got, my bitches keep bitchin' to me bout some botox, they like to pop up on a nigga like jackbox, i gotta swap and pay rent on like four spots, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i don't know which rollie i'm gonna wear, ain't no real niggas over their, i be ridin' in a vert in a thunderstorm with a bitch with long hair, walk in giuseppe's, i got four pair, i'm on the drugs gave her dope sausage, just a young nigga beatin' dope charges, switchin' time zones, i need four watches, she suck it so long she need a throat lozenge, foot on the wood during all star, mailbox so far i need a golf cart, crib so big its like wal-mart, yard so big its like a ballpark, you know they call target "target", nigga don't get in my way, don't be my "target", f-f-fire shots at your ball fade, and she is so wet she's a mermaid, truuu!, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems, i got rich nigga problems"
"que.","https://www.azlyrics.com/q/que.html","100s & 50s","https://www.azlyrics.com/lyrics/que/100s50s.html","no ones no fives no tens no twenties, just hundreds and fifties hundreds and fifties, hundreds and fifties hundreds and fifties, no ones no fives no tens no twenties, just hundreds and fifties hundreds and fifties, hundreds and fifties hundreds and fifties, no ones no fives no tens no twenties, just hundreds and fifties they coming in crispy, no ones no fives no tens no twenties, just hundreds and fifties they coming in crispy, no ones no fives no tens no twenties, just hundreds and fifties, no ones no fives no tens no twenties, just hundreds and fifties, i never put pussy on a pedestal, always smoke good that medical, chopping up a nigga like hannibal, turn a fault nigga to a vegetable, young que ridding in the ghotti, dui drinking lean, big ass gun make a fault nigga run, like kanye do when he see the paparazzi, 50's and hunneds hunneds and 50's, they coming in and they coming in crispy, we not trusting these bitches just fucking these bitches, we ducking we do em like frisbee, pull up in fiskers my diamonds look crispy, my whip got me squeezed in i know you can digg it, they chop em like hersheys then blow you some kisses, 50 extensions they know when you're missing, what you do nigga, well designer by my, 5's and 10's bitch we hate tho, ain't no 1's in my bankroll, no ones no fives no tens no twenties, just hundreds and fifties hundreds and fifties, hundreds and fifties hundreds and fifties, no ones no fives no tens no twenties, just hundreds and fifties hundreds and fifties, hundreds and fifties hundreds and fifties, no ones no fives no tens no twenties, just hundreds and fifties they coming in crispy, no ones no fives no tens no twenties, just hundreds and fifties they coming in crispy, no ones no fives no tens no twenties, just hundreds and fifties, no ones no fives no tens no twenties, just hundreds and fifties, come at me crazy i'm taking you here, kick it with yeah i'm baking the bread, sequel to sequel just stay with the man, 100's and 50's, riding shoe box rich nigga quick to get booba, popped in his goochie his gooa, icy as coolax bitch trying to play with my moolah, comming up shorter than coolax"
"que.","https://www.azlyrics.com/q/que.html","keep it real","https://www.azlyrics.com/lyrics/que/keepitreal.html","keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, all you gotta do is just be honest, keep it real, you'd be surprised how hard it is, for somebody just to keep it real, putting on, acting all concerned, but just waiting for you to crash and burn, money come and show a nigga true colors, and when he think he made it, you see y'all were never brothers, don't give a fuck about no fame, and when i'm under dirt, the world gonna say i died a real nigga, que!, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, all you gotta do is just be honest, keep it real, i've never tried to ask for much, just a little love till you trust, but you would never see the bigger picture, i put the blame on me and took the pain away with liquor, uh!, give her an inch and she gone take em' out, don't fall victim to the pretty smile, all i ask is for you to hold me down, but now them tables turn, so let it burn!, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, keep it real, all you gotta do is just be honest, keep it real"
"que.","https://www.azlyrics.com/q/que.html","don't watch that","https://www.azlyrics.com/lyrics/que/dontwatchthat.html","pull up in some shit you never seen, all these damn diamonds in my chain, yes i got the 40 in my jeans, imma get this guap by any means, nigga don't watch that, don't watch that, nigga don't watch that, don't watch that, nigga don't watch that, don't watch that, nigga don't watch that, don't watch that, pull up in some shit you never seen, savage got the 30 with the beam, all i gotta do is tell him squeeze, turn this bitch into a murder scene, who said it's a drought up on the lean, sell it to you cut, it won't be clean, all my girlfriends say i'm mean, got it bad for selling bitches dreams, pull up in some shit you never seen, all these damn diamonds in my chain, yes i got the 40 in my jeans, imma get this guap by any means, nigga don't watch that, don't watch that, nigga don't watch that, don't watch that, nigga don't watch that, don't watch that, nigga don't watch that, don't watch that, my watch is a rollie so is my chain, at johnny go icey, flood out the face, tell watchbusters my shit is far from fake, don't know about y'all, but my shit 20k, my bitches exquisite in vera wang, i call up the plug and we speaking slang, if 12 pull up, no i ain't seen a thang, tell 'em go fuck yourself, i won't cooperate, pull up in some shit you never seen, all these damn diamonds in my chain, yes i got the 40 in my jeans, imma get this guap by any means, nigga don't watch that, don't watch that, nigga don't watch that, don't watch that, nigga don't watch that, don't watch that, nigga don't watch that, don't watch that"
"que.","https://www.azlyrics.com/q/que.html","diamonds","https://www.azlyrics.com/lyrics/que/diamonds.html",", diamond watch just shine, if i look, i might go blind, light rays in the way, so please don't ask me what time it is, icebox hanging, got my body feeling froze, bitch, i done came up, nigga, now i'm on some boss shit, now all of a sudden these hoes going crazy, but i know what it is and i ain't the one to save 'em, i know, i know, i know, i know, i know, i know, i know these hoes only want a nigga cause, all these diamonds, hanging off of me, i got an icebox, where my heart used to be, just look at my watch, yeah, it's a masterpiece, now a nigga came up, i got these hoes after me, yeah, they chasing, chasing, yeah, you know why they chasing, yeah, they chasing, chasing, yeah, you know why they chasing, yeah, they chasing, chasing, yeah, you know why they chasing, yeah, they chasing, chasing, yeah, you know why they chasing, my diamonds dancing and my charm it cost a fortune, got your hoe star struck, now she wanna take a portrait, grab some ice up out my chain, put it in my drink, rollie on my wrist with the flooded face, when you get money, watch how the hoes flock, they chase me like a cop and i ain't even pop, one shot of the brown will make your bitch go, and she ain't a hoe, shit it might just be, all these diamonds, hanging off of me, i got an icebox, where my heart used to be, just look at my watch, yeah, it's a masterpiece, now a nigga came up, i got these hoes after me, yeah, they chasing, chasing, yeah, you know why they chasing, yeah, they chasing, chasing, yeah, you know why they chasing, yeah, they chasing, chasing, yeah, you know why they chasing, yeah, they chasing, chasing, yeah, you know why they chasing, keep in mind that diamonds are a girl's best friend, don't be surprised when she see me and her neck bend, i might swap a different watch with every time zone, and these real diamonds in 'em nigga, ain't no rhinestones, they might hypnotise ya hoe, and leave her mind blown, gave her creeping, sending pictures to my iphone, writing captions like, "look how much that i've grown", oh, she fell in love with, these diamonds, hanging off of me, i got an icebox, where my heart used to be, just look at my watch, yeah, it's a masterpiece, now a nigga came up, i got these hoes after me, yeah, they chasing, chasing, yeah, you know why they chasing, yeah, they chasing, chasing, yeah, you know why they chasing, yeah, they chasing, chasing, yeah, you know why they chasing, yeah, they chasing, chasing, yeah, you know why they chasing"
"que.","https://www.azlyrics.com/q/que.html","the youth","https://www.azlyrics.com/lyrics/que/theyouth.html","the young nigga they growin' up to fast, the young nigga doing thing for they cash, young nigga they runnin' around with that candy, young nigga they lurking nigga don't panic, the young niggity young niggity, the young nigga, the young niggity young niggity, the young nigga, the young niggity young niggity, the young nigga, the young niggity young niggity, the young nigga, the young nigga doing thing for they cake, the young nigga out they here don't kill em, the young nigga they posted up, when the young niggas, young nigga like the hit-list for fun, bring the bandz out let the kid play with drum, nigga 16 and he love to trap shot hoop, with the money now, so he can say fuck school, young nigga hommie all he want is cash, he just tryna make a come up on a band, young nigga tired so he quick to spazz, for nasha, the young nigga they growin' up to fast, the young nigga doing thing for they cash, young nigga they runnin' around with that candy, young nigga they lurking nigga don't panic, the young niggity young niggity, the young nigga, the young niggity young niggity, the young nigga, the young niggity young niggity, the young nigga, the young niggity young niggity, the young nigga, the young nigga play fair, the young nigga, the young nigga that pull up 100 deep, the young nigga let you have the way you sleep, young nigga killed him judging by versace, broad daylight they don't care who watchin', on the corner surfin on the street light, before you gon' approach better think twice, the young nigga wildin' out here for respect, they do what ever gotta they do, to get their check, young nigga got the fan blowing, cooking crack, in a trashed old-school parked in the back, the young nigga they growin' up to fast, the young nigga doing thing for they cash, young nigga they runnin' around with that candy, young nigga they lurking nigga don't panic, the young niggity young niggity, the young nigga, the young niggity young niggity, the young nigga, the young niggity young niggity, the young nigga, the young niggity young niggity, the young nigga"
"que.","https://www.azlyrics.com/q/que.html","whammies","https://www.azlyrics.com/lyrics/que/whammies.html","quarter million cash thumbing through the rubberband, just another young nigga runnin with the jammy, 24 inches on the coupe painted candy, just another nigga in the hood sellin whammies, pull up to the trap might serve it to ya granny, got lean got blow and even got the zannies, just another nigga in the hood selling whammies, just another nigga in the hood selling whammies, just another nigga in the hood selling whammies, just another nigga in the hood selling whammies, just another nigga in the hood selling whammies, just another nigga in the hood selling whammies, just another nigga in the hood selling whammies, just another nigga in the hood selling whammies, young hood nigga trappin in a crew top, runnin with the ooh wop breaking down the gu-wap, quarter million cash all hundreds in the shoebox, got the first set of birds sold, now the nigga need a new flock, on the block with the full glock, crack rocks in the tube socks trappin at the food spot, watchers on the rooftops checking for the new op, while they whole sellin weed at the boy school stop, just another nigga in the hood getting rich, still fuckin round with the popcorn mid, bunkin like "fuck 12. get it how you live", got a quarter million tax free in his momma crib, dude with the kenwood knockin, from way up the street you can spot him, i can guarantee one thing about him, he gon keep some money in his pocket, quarter million cash thumbing through the rubberband, just another young nigga runnin with the jammy, 24 inches on the coupe painted candy, just another nigga in the hood sellin whammies, pull up to the trap might serve it to ya granny, got lean got blow and even got the zannies, quarter million cash in the attic in the cash vault, wondering "how he got the molly going for the half off?", nigga cause it's bath salts. duh, and he got the 40 for the trash talk, leave you on the asphalt, do you like bradshaw, hop back in the coupe push a button then mash off, blame it on the mad dog, nigga let them cats talk, payin for the wap wondering why them bitches slack off, niggas in the projects, playing with the pirex, cutting niggas hi-tech, now you drinking dissect, and yeen een know it. three cell phones all of dem bitches clickin, fishy, niggas out here tryna double up selling dubs out the doubletree, if you pull up then nigga that's a double fee, now you got to double pay. me and ben frank. on a muh fucking double date, quarter million cash thumbing through the rubberband, just another young nigga runnin with the jammy, 24 inches on the coupe painted candy, just another nigga in the hood sellin whammies, pull up to the trap might serve it to ya granny, got lean got blow and even got the zanies, just another nigga in the hood selling whammies, just another nigga in the hood selling whammies, just another nigga in the hood selling whammies, just another nigga in the hood selling whammies, just another nigga in the hood selling whammies, just another nigga in the hood selling whammies, just another nigga in the hood selling whammies, just another nigga in the hood selling whammies"
"que.","https://www.azlyrics.com/q/que.html","fuck around (remix)","https://www.azlyrics.com/lyrics/que/fuckaroundremix.html",", she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, yea she with the shits, she a flippa, she gon' buss it down, put her in the mix, pick her up, and then dick her down, yea she with the shits, she a flippa, she gon' buss it down, put her in the mix, pick her up, and then dick her down, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, yea she with the shits, she a flippa, she gon' buss it down, put her in the mix, pick her up, and then dick her down, yea she with the shits, she a flippa, she gon' buss it down, put her in the mix, pick her up, and then dick her down, she gone fuck around with the fuck around, she gone fuck around with the fuck around, used to date a ball player riding in that g5s, but the bitch riding in the buses now, nigga i ain't talking tour bus, i mean greyhound, one way with the work on her, and she gone need more than some holy water, you gone have to drop the whole church on her, my nigga que said he knew the bitch, i said word, is it cool if i use the bitch in my verse, os it cool if i use the bitch in my song, them bitches be like we working their nerves, but it put me in a 2 door, naw, sike, already had a coupe ho, been rich 'fore a nigga hit the stage, bitch i been paid, what about you though?, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, yea she with the shits, she a flippa, she gon' buss it down, put her in the mix, pick her up, and then dick her down, yea she with the shits, she a flippa, she gon' buss it down, put her in the mix, pick her up, and then dick her down, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, yea she with the shits, she a flippa, she gon' buss it down, put her in the mix, pick her up, and then dick her down, yea she with the shits, she a flippa, she gon' buss it down, put her in the mix, pick her up, and then dick her down, she just like for me to pick her up and then dick her down, if you ain't gotta flipper then lil nigga you are missing out, gotta keep it pushin', never kick it at my bitches house, que swapping bitches like ya britches, gotta switch em out, we could leave the kids in the house, fuck her then kick out, triple double with ya bitch, 10 assists, imma dish her out, put her in the mix with all my niggas just so they can see what this about, if she don't know what to do, she better figure out, let my nigga dick her down, bet she get the picture now, niggas coming in and out, lined up like in & out, all my niggas slide through, she look like a drive through, like the pussy bald head and pink, like caillou, beat it, beat it, beat it till it's red like a piru, then i disappear, get ghost like ja rule, pass it to my dog imma throw a perfect spiral, she gon' fuck around, nigga anything liable, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, yea she with the shits, she a flippa, she gon' buss it down, put her in the mix, pick her up, and then dick her down, yea she with the shits, she a flippa, she gon' buss it down, put her in the mix, pick her up, and then dick her down, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, yea she with the shits, she a flippa, she gon' buss it down, put her in the mix, pick her up, and then dick her down, yea she with the shits, she a flippa, she gon' buss it down, put her in the mix, pick her up, and then dick her down, she gone fuck around with the fuck around, she gone fuck around with the fuck around, she gone suck me up then suck me down, fuck ho good, she, we didn't even use a fucking mattress, i just call her up, satisfaction, truck money, it's fashion, she was sucking dick, i shot it on her glasses, bankroll pulling up, yellow 458, 357, young nigga preaching, just like a reverend, life is a gamble, rose, i'm in the lamb, nigga was mad, all of y'all nigga trapping, throwing gang signs up while they be dapping, don't fuck around with the fuck arounds, we clapping, fuck around with the fuck arounds, we clapping, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, yea she with the shits, she a flippa, she gon' buss it down, put her in the mix, pick her up, and then dick her down, yea she with the shits, she a flippa, she gon' buss it down, put her in the mix, pick her up, and then dick her down, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, she gon' fuck around with the fuck around, yea she with the shits, she a flippa, she gon' buss it down, put her in the mix, pick her up, and then dick her down, yea she with the shits, she a flippa, she gon' buss it down, put her in the mix, pick her up, and then dick her down"
